index	identifier	file	clip	scale	sum_stat	description
580	ENCFF592XZA	data/encode_rna/ENCFF592XZA.bigWig	768	0.3	sum_sqrt	RNA:small intestine tissue male embryo (115 days)
581	ENCFF733JPK	data/encode_rna/ENCFF733JPK.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue female adult (41 years)
582	ENCFF808SDN	data/encode_rna/ENCFF808SDN.bigWig	768	0.3	sum_sqrt	RNA:right cardiac atrium tissue female adult (59 years)
583	ENCFF086IIB	data/encode_rna/ENCFF086IIB.bigWig	768	0.3	sum_sqrt	RNA:NCI-H460 nuclear fraction
584	ENCFF091AGW	data/encode_rna/ENCFF091AGW.bigWig	768	0.3	sum_sqrt	RNA:pancreas tissue male adult (34 years)
585	ENCFF672VYQ	data/encode_rna/ENCFF672VYQ.bigWig	768	0.3	sum_sqrt	RNA:transverse colon tissue male adult (54 years)
586	ENCFF983RQU	data/encode_rna/ENCFF983RQU.bigWig	768	0.3	sum_sqrt	RNA:T-cell male adult (38 years)
587	ENCFF296HLN	data/encode_rna/ENCFF296HLN.bigWig	768	0.3	sum_sqrt	RNA:sciatic nerve tissue female adult (41 years)
588	ENCFF482BDQ	data/encode_rna/ENCFF482BDQ.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
589	ENCFF814YUZ	data/encode_rna/ENCFF814YUZ.bigWig	768	0.3	sum_sqrt	RNA:foreskin melanocyte male newborn
590	ENCFF045ZHZ	data/encode_rna/ENCFF045ZHZ.bigWig	768	0.3	sum_sqrt	RNA:heart tissue female adult (30 years)
591	ENCFF275DKR	data/encode_rna/ENCFF275DKR.bigWig	768	0.3	sum_sqrt	RNA:HFFc6
592	ENCFF365LTY	data/encode_rna/ENCFF365LTY.bigWig	768	0.3	sum_sqrt	RNA:fibroblast of skin of back male embryo (97 days)
593	ENCFF544ZDA	data/encode_rna/ENCFF544ZDA.bigWig	768	0.3	sum_sqrt	RNA:K562
594	ENCFF848ZVQ	data/encode_rna/ENCFF848ZVQ.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD14-positive monocyte
595	ENCFF368FFC	data/encode_rna/ENCFF368FFC.bigWig	768	0.3	sum_sqrt	RNA:H1
596	ENCFF889JRS	data/encode_rna/ENCFF889JRS.bigWig	768	0.3	sum_sqrt	RNA:omental fat pad tissue female adult (53 years)
597	ENCFF857GII	data/encode_rna/ENCFF857GII.bigWig	768	0.3	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
598	ENCFF702XYL	data/encode_rna/ENCFF702XYL.bigWig	768	0.3	sum_sqrt	RNA:PC-3
599	ENCFF304ZAM	data/encode_rna/ENCFF304ZAM.bigWig	768	0.3	sum_sqrt	RNA:tibial nerve tissue male adult (54 years)
600	ENCFF196UHI	data/encode_rna/ENCFF196UHI.bigWig	768	0.3	sum_sqrt	RNA:placenta tissue female embryo
601	ENCFF519CVR	data/encode_rna/ENCFF519CVR.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue male embryo (105 days)
602	ENCFF185FBE	data/encode_rna/ENCFF185FBE.bigWig	768	0.3	sum_sqrt	RNA:left cardiac atrium tissue female adult (59 years)
603	ENCFF125TVD	data/encode_rna/ENCFF125TVD.bigWig	768	0.3	sum_sqrt	RNA:G401
604	ENCFF844TIV	data/encode_rna/ENCFF844TIV.bigWig	768	0.312421875	sum_sqrt	RNA:transverse colon tissue male adult (37 years)
605	ENCFF443EQZ	data/encode_rna/ENCFF443EQZ.bigWig	768	0.3	sum_sqrt	RNA:endothelial cell of umbilical vein newborn
606	ENCFF893OBW	data/encode_rna/ENCFF893OBW.bigWig	768	0.3	sum_sqrt	RNA:fibroblast of skin of back male embryo (97 days)
607	ENCFF168WRO	data/encode_rna/ENCFF168WRO.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue male child (3 years)
608	ENCFF807FQZ	data/encode_rna/ENCFF807FQZ.bigWig	768	0.3	sum_sqrt	RNA:mesenchymal stem cell originated from H1
609	ENCFF497DVM	data/encode_rna/ENCFF497DVM.bigWig	768	0.3	sum_sqrt	RNA:CD4-positive, CD25-positive, alpha-beta regulatory T cell
610	ENCFF492KPL	data/encode_rna/ENCFF492KPL.bigWig	768	0.3	sum_sqrt	RNA:SK-MEL-5
611	ENCFF190ZWO	data/encode_rna/ENCFF190ZWO.bigWig	768	0.3	sum_sqrt	RNA:H1
612	ENCFF784RHW	data/encode_rna/ENCFF784RHW.bigWig	768	0.3	sum_sqrt	RNA:body of pancreas tissue female adult (51 years)
613	ENCFF402SEK	data/encode_rna/ENCFF402SEK.bigWig	768	0.3	sum_sqrt	RNA:subcutaneous adipose tissue tissue male adult (54 years)
614	ENCFF851BGA	data/encode_rna/ENCFF851BGA.bigWig	768	0.3	sum_sqrt	RNA:foreskin keratinocyte male newborn
615	ENCFF940DUI	data/encode_rna/ENCFF940DUI.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 nM Chaetocin for 12 hours
616	ENCFF325GTZ	data/encode_rna/ENCFF325GTZ.bigWig	768	0.3	sum_sqrt	RNA:immature natural killer cell
617	ENCFF248FOA	data/encode_rna/ENCFF248FOA.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD4-positive, alpha-beta memory T cell
618	ENCFF118IXU	data/encode_rna/ENCFF118IXU.bigWig	768	0.3	sum_sqrt	RNA:WTC11
619	ENCFF985BPB	data/encode_rna/ENCFF985BPB.bigWig	768	0.3	sum_sqrt	RNA:mucosa of descending colon tissue male adult (40 years)
620	ENCFF643ZAD	data/encode_rna/ENCFF643ZAD.bigWig	768	0.3	sum_sqrt	RNA:right cardiac atrium tissue male adult (34 years)
621	ENCFF565FOF	data/encode_rna/ENCFF565FOF.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue embryo (101 days)
622	ENCFF532MCC	data/encode_rna/ENCFF532MCC.bigWig	768	0.3	sum_sqrt	RNA:IgD-negative memory B cell
623	ENCFF340TAG	data/encode_rna/ENCFF340TAG.bigWig	768	0.3	sum_sqrt	RNA:gastrocnemius medialis tissue female adult (53 years)
624	ENCFF064KKA	data/encode_rna/ENCFF064KKA.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue male adult (21 years)
625	ENCFF544MJM	data/encode_rna/ENCFF544MJM.bigWig	768	0.3	sum_sqrt	RNA:hair follicular keratinocyte male adult (55 years)
626	ENCFF838WFU	data/encode_rna/ENCFF838WFU.bigWig	768	0.3	sum_sqrt	RNA:fibroblast of skin of abdomen male embryo (97 days)
627	ENCFF267DQT	data/encode_rna/ENCFF267DQT.bigWig	768	0.3	sum_sqrt	RNA:adipose tissue tissue female adult (30 years)
628	ENCFF166WWA	data/encode_rna/ENCFF166WWA.bigWig	768	0.3	sum_sqrt	RNA:thyroid gland tissue female adult (51 years)
629	ENCFF662LZH	data/encode_rna/ENCFF662LZH.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue male embryo (108 days)
630	ENCFF082CYK	data/encode_rna/ENCFF082CYK.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 uM AR-42 for 24 hours
631	ENCFF334KVA	data/encode_rna/ENCFF334KVA.bigWig	768	0.3	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell male adult (30 years)
632	ENCFF205MJV	data/encode_rna/ENCFF205MJV.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue male child (3 years)
633	ENCFF134ALH	data/encode_rna/ENCFF134ALH.bigWig	768	0.3	sum_sqrt	RNA:testis tissue male adult (44 years)
634	ENCFF652PJM	data/encode_rna/ENCFF652PJM.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 100 nM GSK J4 for 24 hours
635	ENCFF927ANS	data/encode_rna/ENCFF927ANS.bigWig	768	0.3	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (86 years)
636	ENCFF632MAZ	data/encode_rna/ENCFF632MAZ.bigWig	768	0.3	sum_sqrt	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
637	ENCFF940PJY	data/encode_rna/ENCFF940PJY.bigWig	768	0.3	sum_sqrt	RNA:M059J
638	ENCFF221JZR	data/encode_rna/ENCFF221JZR.bigWig	768	0.3	sum_sqrt	RNA:K562 insoluble cytoplasmic fraction
639	ENCFF730BTN	data/encode_rna/ENCFF730BTN.bigWig	768	0.3	sum_sqrt	RNA:foreskin melanocyte male newborn
640	ENCFF087ORU	data/encode_rna/ENCFF087ORU.bigWig	768	0.3	sum_sqrt	RNA:HCT116
641	ENCFF594TMO	data/encode_rna/ENCFF594TMO.bigWig	768	0.3	sum_sqrt	RNA:muscle of leg tissue female embryo (113 days)
642	ENCFF101ASV	data/encode_rna/ENCFF101ASV.bigWig	768	0.3	sum_sqrt	RNA:mesendoderm originated from H1
643	ENCFF610OAY	data/encode_rna/ENCFF610OAY.bigWig	768	0.3	sum_sqrt	RNA:spleen tissue male embryo (120 days)
644	ENCFF930CLZ	data/encode_rna/ENCFF930CLZ.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; immature natural killer cell
645	ENCFF854EBH	data/encode_rna/ENCFF854EBH.bigWig	768	0.3	sum_sqrt	RNA:prostate gland tissue male adult (54 years)
646	ENCFF633OPC	data/encode_rna/ENCFF633OPC.bigWig	768	0.3	sum_sqrt	RNA:trophoblast tissue embryo (22 weeks)
647	ENCFF759QTQ	data/encode_rna/ENCFF759QTQ.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female embryo (107 days)
648	ENCFF629GCT	data/encode_rna/ENCFF629GCT.bigWig	768	0.3	sum_sqrt	RNA:left kidney tissue male embryo (96 days)
649	ENCFF777ZZR	data/encode_rna/ENCFF777ZZR.bigWig	768	0.3	sum_sqrt	RNA:placental basal plate tissue male embryo (16 weeks)
650	ENCFF911IWQ	data/encode_rna/ENCFF911IWQ.bigWig	768	0.3	sum_sqrt	RNA:subcutaneous adipose tissue tissue male adult (37 years)
651	ENCFF771JBV	data/encode_rna/ENCFF771JBV.bigWig	768	0.3	sum_sqrt	RNA:forelimb muscle tissue female embryo (108 days)
652	ENCFF920HIF	data/encode_rna/ENCFF920HIF.bigWig	768	0.3	sum_sqrt	RNA:H9
653	ENCFF811FXS	data/encode_rna/ENCFF811FXS.bigWig	768	0.3	sum_sqrt	RNA:H1
654	ENCFF970CQA	data/encode_rna/ENCFF970CQA.bigWig	768	0.3	sum_sqrt	RNA:IgD-negative memory B cell
655	ENCFF112IXW	data/encode_rna/ENCFF112IXW.bigWig	768	0.3	sum_sqrt	RNA:liver tissue male child (3 years)
656	ENCFF155PWD	data/encode_rna/ENCFF155PWD.bigWig	768	0.3	sum_sqrt	RNA:mole tissue female
657	ENCFF697OJB	data/encode_rna/ENCFF697OJB.bigWig	768	0.3	sum_sqrt	RNA:adipose tissue tissue male child (3 years)
658	ENCFF350OVE	data/encode_rna/ENCFF350OVE.bigWig	768	0.3	sum_sqrt	RNA:lower lobe of left lung tissue female adult (59 years)
659	ENCFF481AMD	data/encode_rna/ENCFF481AMD.bigWig	768	0.6390034863451481	sum_sqrt	RNA:small intestine tissue male adult (34 years)
660	ENCFF597SVD	data/encode_rna/ENCFF597SVD.bigWig	768	0.3	sum_sqrt	RNA:ascending aorta tissue female adult (53 years)
661	ENCFF504JQU	data/encode_rna/ENCFF504JQU.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue male adult (34 years)
662	ENCFF751PQP	data/encode_rna/ENCFF751PQP.bigWig	768	0.3	sum_sqrt	RNA:ovary tissue female adult (30 years)
663	ENCFF753LZJ	data/encode_rna/ENCFF753LZJ.bigWig	768	0.3	sum_sqrt	RNA:ovary tissue female embryo
664	ENCFF900XSJ	data/encode_rna/ENCFF900XSJ.bigWig	768	0.3	sum_sqrt	RNA:omental fat pad tissue male adult (37 years)
665	ENCFF590WBY	data/encode_rna/ENCFF590WBY.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue male embryo (91 days)
666	ENCFF225CYB	data/encode_rna/ENCFF225CYB.bigWig	768	0.3	sum_sqrt	RNA:progenitor cell of endocrine pancreas
667	ENCFF457QEG	data/encode_rna/ENCFF457QEG.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue male embryo (91 days)
668	ENCFF817LFV	data/encode_rna/ENCFF817LFV.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 7.5 nM Panobinostat for 24 hours
669	ENCFF381OAF	data/encode_rna/ENCFF381OAF.bigWig	768	0.3	sum_sqrt	RNA:HFFc6
670	ENCFF629VCP	data/encode_rna/ENCFF629VCP.bigWig	768	0.3	sum_sqrt	RNA:HUES64
671	ENCFF274KQB	data/encode_rna/ENCFF274KQB.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 10 uM Crizotinib for 12 hours
672	ENCFF558ZAJ	data/encode_rna/ENCFF558ZAJ.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue female embryo (108 days)
673	ENCFF553LFH	data/encode_rna/ENCFF553LFH.bigWig	768	0.3	sum_sqrt	RNA:gastroesophageal sphincter tissue female adult (53 years)
674	ENCFF056UVT	data/encode_rna/ENCFF056UVT.bigWig	768	0.3	sum_sqrt	RNA:chorion tissue male embryo (16 weeks)
675	ENCFF206OGU	data/encode_rna/ENCFF206OGU.bigWig	768	0.3480142405063291	sum_sqrt	RNA:adipose tissue tissue male adult (34 years)
676	ENCFF682NDW	data/encode_rna/ENCFF682NDW.bigWig	768	0.3	sum_sqrt	RNA:PC-9
677	ENCFF689BPI	data/encode_rna/ENCFF689BPI.bigWig	768	0.3	sum_sqrt	RNA:GM23338 originated from GM23248
678	ENCFF008POE	data/encode_rna/ENCFF008POE.bigWig	768	0.3	sum_sqrt	RNA:esophagus muscularis mucosa tissue male adult (54 years)
679	ENCFF056FRZ	data/encode_rna/ENCFF056FRZ.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female adult (53 years)
680	ENCFF349IKE	data/encode_rna/ENCFF349IKE.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue female adult (53 years)
681	ENCFF012MMA	data/encode_rna/ENCFF012MMA.bigWig	768	0.3	sum_sqrt	RNA:naive thymus-derived CD4-positive, alpha-beta T cell
682	ENCFF193HUI	data/encode_rna/ENCFF193HUI.bigWig	768	0.3	sum_sqrt	RNA:testis tissue male embryo
683	ENCFF988LZV	data/encode_rna/ENCFF988LZV.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 50 uM C646 for 4 hours
684	ENCFF541ZMB	data/encode_rna/ENCFF541ZMB.bigWig	768	0.3	sum_sqrt	RNA:left colon tissue female adult (59 years)
685	ENCFF099RCL	data/encode_rna/ENCFF099RCL.bigWig	768	0.3	sum_sqrt	RNA:left renal cortex interstitium tissue male embryo (120 days)
686	ENCFF024MEB	data/encode_rna/ENCFF024MEB.bigWig	768	0.3	sum_sqrt	RNA:neural crest cell
687	ENCFF498CLL	data/encode_rna/ENCFF498CLL.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell
688	ENCFF382VRE	data/encode_rna/ENCFF382VRE.bigWig	768	0.3	sum_sqrt	RNA:trophoblast cell originated from H1
689	ENCFF805SZS	data/encode_rna/ENCFF805SZS.bigWig	768	0.3	sum_sqrt	RNA:T-cell male adult (37 years)
690	ENCFF386YGS	data/encode_rna/ENCFF386YGS.bigWig	768	0.4277421236872812	sum_sqrt	RNA:aorta tissue male adult (34 years)
691	ENCFF133LYJ	data/encode_rna/ENCFF133LYJ.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue female adult (41 years)
692	ENCFF343JCX	data/encode_rna/ENCFF343JCX.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD8-positive, alpha-beta memory T cell
693	ENCFF366WMR	data/encode_rna/ENCFF366WMR.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; immature natural killer cell
694	ENCFF851XAJ	data/encode_rna/ENCFF851XAJ.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue male adult (34 years)
695	ENCFF270YAA	data/encode_rna/ENCFF270YAA.bigWig	768	0.3	sum_sqrt	RNA:left colon tissue female adult (46 years)
696	ENCFF958WEW	data/encode_rna/ENCFF958WEW.bigWig	768	0.3	sum_sqrt	RNA:chondrocyte
697	ENCFF295UWT	data/encode_rna/ENCFF295UWT.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue embryo (101 days)
698	ENCFF502RUV	data/encode_rna/ENCFF502RUV.bigWig	768	0.3	sum_sqrt	RNA:thymus tissue male child (3 years)
699	ENCFF259EZH	data/encode_rna/ENCFF259EZH.bigWig	768	0.3	sum_sqrt	RNA:large intestine tissue male embryo (91 days)
700	ENCFF462CKY	data/encode_rna/ENCFF462CKY.bigWig	768	0.3	sum_sqrt	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
701	ENCFF813JFQ	data/encode_rna/ENCFF813JFQ.bigWig	768	0.3	sum_sqrt	RNA:trophoblast tissue male embryo (16 weeks)
702	ENCFF333ENA	data/encode_rna/ENCFF333ENA.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female embryo (98 days)
703	ENCFF924CJI	data/encode_rna/ENCFF924CJI.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; naive B cell
704	ENCFF734UPN	data/encode_rna/ENCFF734UPN.bigWig	768	0.3	sum_sqrt	RNA:amnion tissue male embryo (16 weeks)
705	ENCFF050ROK	data/encode_rna/ENCFF050ROK.bigWig	768	0.3	sum_sqrt	RNA:muscle of arm tissue female embryo (85 days)
706	ENCFF312ZLI	data/encode_rna/ENCFF312ZLI.bigWig	768	0.3	sum_sqrt	RNA:K562
707	ENCFF794ZUR	data/encode_rna/ENCFF794ZUR.bigWig	768	0.3	sum_sqrt	RNA:placental basal plate tissue male embryo (38 weeks)
708	ENCFF145JTX	data/encode_rna/ENCFF145JTX.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue female adult (85 years)
709	ENCFF532KPO	data/encode_rna/ENCFF532KPO.bigWig	768	0.3	sum_sqrt	RNA:tibial nerve tissue male adult (37 years)
710	ENCFF321EHO	data/encode_rna/ENCFF321EHO.bigWig	768	0.3	sum_sqrt	RNA:GM23248
711	ENCFF722TDX	data/encode_rna/ENCFF722TDX.bigWig	768	0.3	sum_sqrt	RNA:IMR-90
712	ENCFF542OVF	data/encode_rna/ENCFF542OVF.bigWig	768	0.3	sum_sqrt	RNA:transverse colon tissue female adult (53 years)
713	ENCFF718DUW	data/encode_rna/ENCFF718DUW.bigWig	768	0.3	sum_sqrt	RNA:adrenal gland tissue female adult (51 years)
714	ENCFF980FZG	data/encode_rna/ENCFF980FZG.bigWig	768	0.3	sum_sqrt	RNA:Peyer's patch tissue male adult (37 years)
715	ENCFF875RMF	data/encode_rna/ENCFF875RMF.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; naive B cell
716	ENCFF483IQJ	data/encode_rna/ENCFF483IQJ.bigWig	768	0.3	sum_sqrt	RNA:muscle of back tissue female embryo (98 days)
717	ENCFF466NAU	data/encode_rna/ENCFF466NAU.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 100 nM GSK J4 for 12 hours
718	ENCFF347OLB	data/encode_rna/ENCFF347OLB.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 5 uM JQ1 for 24 hours
719	ENCFF372DGR	data/encode_rna/ENCFF372DGR.bigWig	768	0.3	sum_sqrt	RNA:sigmoid colon tissue male adult (54 years)
720	ENCFF495AAX	data/encode_rna/ENCFF495AAX.bigWig	768	0.3	sum_sqrt	RNA:HepG2 insoluble cytoplasmic fraction
721	ENCFF458ASG	data/encode_rna/ENCFF458ASG.bigWig	768	0.3	sum_sqrt	RNA:MCF 10A
722	ENCFF818BRP	data/encode_rna/ENCFF818BRP.bigWig	768	0.3	sum_sqrt	RNA:mammary microvascular endothelial cell female adult (26 years)
723	ENCFF573JBK	data/encode_rna/ENCFF573JBK.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue male adult (40 years)
724	ENCFF740HBZ	data/encode_rna/ENCFF740HBZ.bigWig	768	0.3	sum_sqrt	RNA:upper lobe of right lung tissue male adult (60 years)
725	ENCFF903PTH	data/encode_rna/ENCFF903PTH.bigWig	768	0.3	sum_sqrt	RNA:CD4-positive, CD25-positive, alpha-beta regulatory T cell
726	ENCFF711RSC	data/encode_rna/ENCFF711RSC.bigWig	768	0.3	sum_sqrt	RNA:psoas muscle tissue male child (3 years)
727	ENCFF840DDQ	data/encode_rna/ENCFF840DDQ.bigWig	768	0.3	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
728	ENCFF403PZE	data/encode_rna/ENCFF403PZE.bigWig	768	0.3	sum_sqrt	RNA:cardiac septum tissue female adult (41 years)
729	ENCFF045JED	data/encode_rna/ENCFF045JED.bigWig	768	0.3	sum_sqrt	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
730	ENCFF509KPQ	data/encode_rna/ENCFF509KPQ.bigWig	768	0.3	sum_sqrt	RNA:GM12878
731	ENCFF745TWT	data/encode_rna/ENCFF745TWT.bigWig	768	0.3	sum_sqrt	RNA:right renal cortex interstitium tissue male embryo (105 days)
732	ENCFF595CZA	data/encode_rna/ENCFF595CZA.bigWig	768	0.3	sum_sqrt	RNA:airway epithelial cell
733	ENCFF929RPC	data/encode_rna/ENCFF929RPC.bigWig	768	2.003142076502732	sum_sqrt	RNA:sigmoid colon tissue female adult (30 years)
734	ENCFF577ZXA	data/encode_rna/ENCFF577ZXA.bigWig	768	0.3	sum_sqrt	RNA:lower lobe of right lung tissue male adult (60 years)
735	ENCFF118XUB	data/encode_rna/ENCFF118XUB.bigWig	768	0.3	sum_sqrt	RNA:sigmoid colon tissue female adult (51 years)
736	ENCFF589DYO	data/encode_rna/ENCFF589DYO.bigWig	768	0.3	sum_sqrt	RNA:myotube originated from skeletal muscle myoblast
737	ENCFF333QAU	data/encode_rna/ENCFF333QAU.bigWig	768	0.3	sum_sqrt	RNA:common myeloid progenitor, CD34-positive female adult (33 years)
738	ENCFF553FQR	data/encode_rna/ENCFF553FQR.bigWig	768	0.3	sum_sqrt	RNA:heart left ventricle tissue female adult (46 years)
739	ENCFF512AIP	data/encode_rna/ENCFF512AIP.bigWig	768	0.3	sum_sqrt	RNA:thoracic aorta tissue male adult (54 years)
740	ENCFF668DGV	data/encode_rna/ENCFF668DGV.bigWig	768	0.3	sum_sqrt	RNA:mesenteric fat pad tissue female adult (59 years)
741	ENCFF237XXC	data/encode_rna/ENCFF237XXC.bigWig	768	0.3	sum_sqrt	RNA:upper lobe of left lung tissue male adult (54 years)
742	ENCFF368TTD	data/encode_rna/ENCFF368TTD.bigWig	768	0.3	sum_sqrt	RNA:ovary tissue female adult (53 years)
743	ENCFF863HRX	data/encode_rna/ENCFF863HRX.bigWig	768	0.3	sum_sqrt	RNA:HFFc6
744	ENCFF999ARF	data/encode_rna/ENCFF999ARF.bigWig	768	0.3	sum_sqrt	RNA:psoas muscle tissue male adult (34 years)
745	ENCFF463TDW	data/encode_rna/ENCFF463TDW.bigWig	768	0.3	sum_sqrt	RNA:GM12878
746	ENCFF685VLN	data/encode_rna/ENCFF685VLN.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 7.5 nM Vorinostat for 24 hours
747	ENCFF203UBD	data/encode_rna/ENCFF203UBD.bigWig	768	0.3	sum_sqrt	RNA:activated T-cell male adult (38 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
748	ENCFF918AOG	data/encode_rna/ENCFF918AOG.bigWig	768	0.3	sum_sqrt	RNA:with multiple sclerosis; CD8-positive, alpha-beta memory T cell
749	ENCFF255CRM	data/encode_rna/ENCFF255CRM.bigWig	768	0.3	sum_sqrt	RNA:ectodermal cell originated from HUES64
750	ENCFF734OLC	data/encode_rna/ENCFF734OLC.bigWig	768	0.3	sum_sqrt	RNA:foreskin fibroblast male newborn
751	ENCFF563AJC	data/encode_rna/ENCFF563AJC.bigWig	768	0.3	sum_sqrt	RNA:gastrocnemius medialis tissue male adult (37 years)
752	ENCFF756IDW	data/encode_rna/ENCFF756IDW.bigWig	768	0.3	sum_sqrt	RNA:right cardiac atrium tissue male adult (60 years)
753	ENCFF818TKM	data/encode_rna/ENCFF818TKM.bigWig	768	0.3	sum_sqrt	RNA:stomach tissue female adult (51 years)
754	ENCFF918QTH	data/encode_rna/ENCFF918QTH.bigWig	768	0.3	sum_sqrt	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
755	ENCFF444MUM	data/encode_rna/ENCFF444MUM.bigWig	768	0.3	sum_sqrt	RNA:large intestine tissue female embryo (98 days)
756	ENCFF593EJA	data/encode_rna/ENCFF593EJA.bigWig	768	0.3	sum_sqrt	RNA:sigmoid colon tissue male adult (37 years)
757	ENCFF108RDF	data/encode_rna/ENCFF108RDF.bigWig	768	0.3	sum_sqrt	RNA:tibial nerve tissue female adult (53 years)
758	ENCFF238NVT	data/encode_rna/ENCFF238NVT.bigWig	768	0.3	sum_sqrt	RNA:hepatocyte originated from H9
759	ENCFF946QQD	data/encode_rna/ENCFF946QQD.bigWig	768	0.3	sum_sqrt	RNA:large intestine tissue female embryo (85 days)
760	ENCFF490SYS	data/encode_rna/ENCFF490SYS.bigWig	768	0.3	sum_sqrt	RNA:muscle of leg tissue male embryo (96 days)
761	ENCFF837YDW	data/encode_rna/ENCFF837YDW.bigWig	768	0.3	sum_sqrt	RNA:K562 cytosolic fraction
762	ENCFF300QBN	data/encode_rna/ENCFF300QBN.bigWig	768	0.3	sum_sqrt	RNA:mammary epithelial cell female adult (17 years)
763	ENCFF104DTS	data/encode_rna/ENCFF104DTS.bigWig	768	0.3	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (37 years)
764	ENCFF551UCO	data/encode_rna/ENCFF551UCO.bigWig	768	0.3	sum_sqrt	RNA:left lung tissue female embryo (108 days)
765	ENCFF853VJV	data/encode_rna/ENCFF853VJV.bigWig	768	0.3	sum_sqrt	RNA:HepG2 cytosolic fraction
766	ENCFF726WTR	data/encode_rna/ENCFF726WTR.bigWig	768	0.3	sum_sqrt	RNA:suprapubic skin tissue male adult (37 years)
767	ENCFF458XQS	data/encode_rna/ENCFF458XQS.bigWig	768	0.3	sum_sqrt	RNA:heart tissue female embryo (91 days)
768	ENCFF193HXZ	data/encode_rna/ENCFF193HXZ.bigWig	768	0.3	sum_sqrt	RNA:middle frontal area 46 tissue female adult (88 years)
769	ENCFF289VET	data/encode_rna/ENCFF289VET.bigWig	768	0.3	sum_sqrt	RNA:K562 treated with 7.5 nM Panobinostat for 4 hours
770	ENCFF858QRQ	data/encode_rna/ENCFF858QRQ.bigWig	768	0.3	sum_sqrt	RNA:right cardiac atrium tissue male adult (40 years)
771	ENCFF096CZT	data/encode_rna/ENCFF096CZT.bigWig	768	0.3	sum_sqrt	RNA:ectodermal cell originated from HUES64
772	ENCFF701JUX	data/encode_rna/ENCFF701JUX.bigWig	768	0.3	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue male adult (90 or above years)
773	ENCFF571AFR	data/encode_rna/ENCFF571AFR.bigWig	768	0.3	sum_sqrt	RNA:left ventricle myocardium superior tissue male adult (60 years)
774	ENCFF163AGZ	data/encode_rna/ENCFF163AGZ.bigWig	768	0.3	sum_sqrt	RNA:excitatory neuron
775	ENCFF863JIL	data/encode_rna/ENCFF863JIL.bigWig	768	0.3	sum_sqrt	RNA:glomerular endothelial cell female embryo (22 weeks) and male embryo (22 weeks)
